gene_symbol,ensembl_id,chr,start,end,strand
Rfc3,ENSMUSG00000033970,5,151566221,151574707,-
Gm43129,ENSMUSG00000107241,5,151609276,151617391,+
Gm24242,ENSMUSG00000118838,5,151623667,151623773,-
Gm55734,ENSMUSG00002076483,5,151625833,151625933,-
Gm56055,ENSMUSG00002075653,6,3051289,3051409,-
Vmn1r261,ENSMUSG00000106893,6,3143627,3144554,-
Gm8579,ENSMUSG00000106779,6,3288519,3317019,+
Gm20559,ENSMUSG00000106734,6,3333191,3346128,-
Samd9l,ENSMUSG00000047735,6,3372257,3399572,-
Hepacam2,ENSMUSG00000044156,6,3457096,3498298,-
Vps50,ENSMUSG00000001376,6,3498382,3603531,+
Calcr,ENSMUSG00000023964,6,3685680,3764714,-
Mir653,ENSMUSG00000076357,6,3721301,3721385,-
Mir489,ENSMUSG00000070107,6,3721897,3722003,-
Tfpi2,ENSMUSG00000029664,6,3962595,3988919,-
Gngt1,ENSMUSG00000029663,6,3993792,3997436,+
Gng11,ENSMUSG00000032766,6,4003904,4008445,+
4930528H21Rik,ENSMUSG00000107681,6,4031841,4047585,-
Bet1,ENSMUSG00000032757,6,4076899,4086972,-
Col1a2,ENSMUSG00000029661,6,4504814,4541544,+
Casd1,ENSMUSG00000015189,6,4600839,4643355,+
Sgce,ENSMUSG00000004631,6,4674350,4747207,-
Peg10,ENSMUSG00000092035,6,4747306,4760517,+
Gm20714,ENSMUSG00000093570,6,4807055,4816329,-
Ppp1r9a,ENSMUSG00000032827,6,4902917,5165661,+
Pon1,ENSMUSG00000002588,6,5168090,5193946,-
Pon3,ENSMUSG00000029759,6,5220852,5256286,-
Pon2,ENSMUSG00000032667,6,5264147,5298455,-
Asb4,ENSMUSG00000042607,6,5383386,5433022,+
Pdk4,ENSMUSG00000019577,6,5483351,5496309,-
Dync1i1,ENSMUSG00000029757,6,5725639,6028039,+
1700019G24Rik,ENSMUSG00000085416,6,5963909,5977393,-
Slc25a13,ENSMUSG00000015112,6,6041218,6217173,-
Gm20619,ENSMUSG00000093482,6,6248659,6475978,+
Gm20617,ENSMUSG00000093658,6,6456189,6484487,-
Gm20685,ENSMUSG00000093380,6,6483022,6508616,+
Sem1,ENSMUSG00000042541,6,6557294,6578663,-
Gm20618,ENSMUSG00000093675,6,6603219,6691521,-
Dlx6os1,ENSMUSG00000090063,6,6749740,6871632,-
Dlx6,ENSMUSG00000029754,6,6863334,6868568,+
Dlx5,ENSMUSG00000029755,6,6877805,6882085,-
Gm22155,ENSMUSG00002076380,6,6924118,6924279,-
Gm26774,ENSMUSG00000097356,6,6952170,6955900,-
Sdhaf3,ENSMUSG00000042505,6,6956004,7042979,+
Gm19272,ENSMUSG00000098501,6,7301908,7309747,+
Tac1,ENSMUSG00000061762,6,7554879,7565834,+
Asns,ENSMUSG00000029752,6,7675169,7693254,-
1700012J15Rik,ENSMUSG00000107394,6,7766394,7777681,+
C1galt1,ENSMUSG00000042460,6,7844842,7875687,+
Gm56083,ENSMUSG00002075238,6,7879563,7879691,+
Col28a1,ENSMUSG00000068794,6,7997808,8192617,-
Mios,ENSMUSG00000042447,6,8209222,8236274,+
Rpa3,ENSMUSG00000012483,6,8255936,8259173,-
Umad1,ENSMUSG00000089862,6,8259288,8459470,+
Gm45062,ENSMUSG00000107705,6,8259450,8597480,+
Gm16055,ENSMUSG00000089890,6,8354056,8364136,-
Gm16043,ENSMUSG00000090151,6,8420009,8443455,-
A430035B10Rik,ENSMUSG00000087305,6,8488795,8510430,-
Gm26075,ENSMUSG00000077250,6,8501236,8501356,-
Glcci1,ENSMUSG00000029638,6,8509600,8597548,+
Ica1,ENSMUSG00000062995,6,8630527,8778488,-
Nxph1,ENSMUSG00000046178,6,8948431,9249032,+
Gm26058,ENSMUSG00000118743,6,10840587,10840693,-
Gm35822,ENSMUSG00000107847,6,10895489,10970125,+
AA545190,ENSMUSG00000107948,6,10971559,10979637,-
Ndufa4,ENSMUSG00000029632,6,11900291,11907496,-
Phf14,ENSMUSG00000029629,6,11907808,12081204,+
Thsd7a,ENSMUSG00000032625,6,12311609,12749409,-
Gm44129,ENSMUSG00000107422,6,12608995,12658955,+
Gm54938,ENSMUSG00002075762,6,12742898,12743017,+
Tmem106b,ENSMUSG00000029571,6,13069758,13089268,+
Gm24985,ENSMUSG00000077643,6,13111298,13111426,+
Vwde,ENSMUSG00000079679,6,13156298,13224964,-
1700016P04Rik,ENSMUSG00000101894,6,13413336,13415995,+
Gm25737,ENSMUSG00000119288,6,13549505,13549611,+
Tmem168,ENSMUSG00000029569,6,13580686,13608099,-
Bmt2,ENSMUSG00000042742,6,13625672,13677965,-
Gpr85,ENSMUSG00000048216,6,13834457,13839941,-
Smim30,ENSMUSG00000052419,6,13867734,13871517,-
1110019D14Rik,ENSMUSG00000097616,6,13871522,14044384,+
Gm23760,ENSMUSG00000088975,6,14113315,14113430,+
Gm23013,ENSMUSG00000077334,6,14457044,14457149,-
Ppp1r3a,ENSMUSG00000042717,6,14713976,14755273,-
Foxp2,ENSMUSG00000029563,6,14901348,15441976,+
Gm55026,ENSMUSG00002075269,6,15404980,15405090,+
Mdfic,ENSMUSG00000041390,6,15720660,15802168,+
Gm36406,ENSMUSG00000108295,6,16457389,16469949,-
Gm36503,ENSMUSG00000108025,6,16550386,16579872,+
Gm36669,ENSMUSG00000107022,6,16777523,16788819,+
Tfec,ENSMUSG00000029553,6,16833372,16898440,-
Gm15473,ENSMUSG00000084772,6,17058805,17064995,-
Gm4876,ENSMUSG00000054556,6,17065009,17171832,-
Tes,ENSMUSG00000029552,6,17065148,17105827,+
D830026I12Rik,ENSMUSG00000085171,6,17197750,17210190,+
Gm15581,ENSMUSG00000085264,6,17206822,17385603,-
Cav2,ENSMUSG00000000058,6,17281184,17289114,+
Cav1,ENSMUSG00000007655,6,17306334,17341451,+
Gm29591,ENSMUSG00000100101,6,17347732,17348339,+
Gm25021,ENSMUSG00000119734,6,17436305,17436411,+
Met,ENSMUSG00000009376,6,17463799,17573979,+
Capza2,ENSMUSG00000015733,6,17636233,17666971,+
St7,ENSMUSG00000029534,6,17692932,17943024,+
Gm26738,ENSMUSG00000097700,6,17834584,17835184,-
Wnt2,ENSMUSG00000010797,6,17988939,18030584,-
Asz1,ENSMUSG00000010796,6,18050963,18109060,-
Cftr,ENSMUSG00000041301,6,18170686,18322767,+
Gm15592,ENSMUSG00000087389,6,18270135,18289047,-
Cttnbp2,ENSMUSG00000000416,6,18366477,18514842,-
Gm15594,ENSMUSG00000084947,6,18424683,18427884,+
Gm55269,ENSMUSG00002076734,6,18449270,18449339,-
Gm23648,ENSMUSG00000119543,6,18727291,18727397,+
Gm20186,ENSMUSG00000106874,6,18842933,18848532,-
Lsm8,ENSMUSG00000044155,6,18848578,18855750,+
Ankrd7,ENSMUSG00000029517,6,18866317,18879585,+
4930524B17Rik,ENSMUSG00000107217,6,19247898,19278842,-
Mir6370,ENSMUSG00000099149,6,19555341,19555460,+
Gm22828,ENSMUSG00000065702,6,19624608,19624714,+
Gm23960,ENSMUSG00000087831,6,21013111,21013241,-
Gm26373,ENSMUSG00000088458,6,21128155,21128257,+
Kcnd2,ENSMUSG00000060882,6,21215502,21729804,+
Tspan12,ENSMUSG00000029669,6,21771394,21852514,-
Gm30270,ENSMUSG00000106709,6,21852417,21853482,+
Gm3289,ENSMUSG00000106871,6,21852980,21858177,-
Ing3,ENSMUSG00000029670,6,21949570,21976037,+
Cped1,ENSMUSG00000062980,6,21985915,22256403,+
Wnt16,ENSMUSG00000029671,6,22288226,22298521,+
Fam3c,ENSMUSG00000029672,6,22306519,22356242,-
Gm55347,ENSMUSG00002076118,6,22768105,22768201,-
Gm55348,ENSMUSG00002076428,6,22789817,22789926,+
Ptprz1,ENSMUSG00000068748,6,22875501,23052915,+
Aass,ENSMUSG00000029695,6,23072172,23132985,-
Fezf1,ENSMUSG00000029697,6,23245043,23248361,-
Cadps2,ENSMUSG00000017978,6,23262772,23839420,-
Gm55485,ENSMUSG00002076373,6,23519745,23519855,+
Gm55486,ENSMUSG00002076681,6,23639823,23639955,-
Rnf133,ENSMUSG00000051956,6,23648868,23650304,-
Rnf148,ENSMUSG00000078179,6,23653897,23655135,-
Tas2r118,ENSMUSG00000043865,6,23969160,23970059,-
Slc13a1,ENSMUSG00000029700,6,24088282,24168091,-
Gm55490,ENSMUSG00002075286,6,24143367,24143467,+
Iqub,ENSMUSG00000046192,6,24444864,24515066,-
Ndufa5,ENSMUSG00000023089,6,24518665,24528012,-
Asb15,ENSMUSG00000029685,6,24528143,24573163,+
Lmod2,ENSMUSG00000029683,6,24597761,24605413,+
Wasl,ENSMUSG00000029684,6,24613804,24665008,-
Hyal6,ENSMUSG00000029679,6,24733244,24745451,+
Hyal4,ENSMUSG00000029680,6,24748328,24767661,+
Spam1,ENSMUSG00000029682,6,24791187,24801047,+
Hyal5,ENSMUSG00000029678,6,24857996,24891957,+
Gm22267,ENSMUSG00000077196,6,24894669,24894799,-
Tmem229a,ENSMUSG00000048022,6,24951140,24956296,-
Gm24443,ENSMUSG00000087867,6,25078771,25078902,-
Gm22529,ENSMUSG00000089442,6,25199928,25200050,-
Gpr37,ENSMUSG00000039904,6,25665877,25690728,-
Pot1a,ENSMUSG00000029676,6,25743736,25809245,-
Gm20756,ENSMUSG00000106799,6,25931425,25977226,+
Gm24691,ENSMUSG00000088387,6,26460290,26460429,-
Grm8,ENSMUSG00000024211,6,27275118,28135177,-
Gm26310,ENSMUSG00000088391,6,27668086,27668202,+
Mir592,ENSMUSG00000076067,6,27936654,27936749,-
6530409C15Rik,ENSMUSG00000043340,6,28215554,28260861,+
Zfp800,ENSMUSG00000039841,6,28239926,28398004,-
Gcc1,ENSMUSG00000029708,6,28416090,28428389,-
Arf5,ENSMUSG00000020440,6,28423559,28426601,+
Fscn3,ENSMUSG00000029707,6,28427788,28438621,+
Pax4,ENSMUSG00000029706,6,28442333,28449352,-
Snd1,ENSMUSG00000001424,6,28475138,28935161,+
Lrrc4,ENSMUSG00000049939,6,28661830,28831746,-
Gm3294,ENSMUSG00000092090,6,28981451,29028921,+
Mir129-1,ENSMUSG00000065469,6,29022618,29022690,+
Lep,ENSMUSG00000059201,6,29060219,29073876,+
Gm25589,ENSMUSG00000064436,6,29113440,29113605,-
Rbm28,ENSMUSG00000029701,6,29123575,29165005,-
Gm55663,ENSMUSG00002076184,6,29150553,29150678,-
Prrt4,ENSMUSG00000079654,6,29169231,29179583,-
Impdh1,ENSMUSG00000003500,6,29200433,29216363,-
Gm26021,ENSMUSG00000089289,6,29234433,29234563,+
Hilpda,ENSMUSG00000043421,6,29272487,29275445,+
Garin1a,ENSMUSG00000079652,6,29279592,29290679,+
Garin1b,ENSMUSG00000039742,6,29319139,29336018,+
Gm17172,ENSMUSG00000090692,6,29322803,29323205,-
Calu,ENSMUSG00000029767,6,29348068,29377109,+
Opn1sw,ENSMUSG00000058831,6,29376670,29388467,-
Ccdc136,ENSMUSG00000029769,6,29396308,29426987,+
Gm56107,ENSMUSG00002076777,6,29396616,29396704,+
Gm56108,ENSMUSG00002075963,6,29397433,29397575,-
Flnc,ENSMUSG00000068699,6,29433255,29461882,+
Atp6v1f,ENSMUSG00000004285,6,29467717,29470511,+
Atp6v1fnb,ENSMUSG00000090685,6,29471436,29473464,+
Kcp,ENSMUSG00000059022,6,29473161,29507951,-
Gm55756,ENSMUSG00002076771,6,29487716,29487821,-
Gm26627,ENSMUSG00000097137,6,29507724,29509697,+
Irf5,ENSMUSG00000029771,6,29526624,29541870,+
Tnpo3,ENSMUSG00000012535,6,29540826,29609886,-
Tspan33,ENSMUSG00000001763,6,29694221,29718558,+
Smo,ENSMUSG00000001761,6,29735502,29761364,+
Ahcyl2,ENSMUSG00000029772,6,29768010,29912309,+
Strip2,ENSMUSG00000039629,6,29917011,29959680,+
Gm24536,ENSMUSG00000065078,6,29963554,29963660,+
Gm55811,ENSMUSG00002075342,6,29988387,29988488,+
Nrf1,ENSMUSG00000058440,6,30047987,30153457,+
Mir182,ENSMUSG00000076361,6,30165917,30165991,-
Mir96,ENSMUSG00000065586,6,30169445,30169550,-
Mir183,ENSMUSG00000065619,6,30169667,30169736,-
Rncr4,ENSMUSG00000103108,6,30172892,30175125,+
Ube2h,ENSMUSG00000039159,6,30211288,30304538,-
1700095J07Rik,ENSMUSG00000084861,6,30304604,30331778,+
Gm55826,ENSMUSG00002076836,6,30347370,30347465,-
Zc3hc1,ENSMUSG00000039130,6,30366379,30391027,-
Gm55829,ENSMUSG00002074950,6,30379100,30379213,+
Klhdc10,ENSMUSG00000029775,6,30401867,30455178,+
1700012C14Rik,ENSMUSG00000085470,6,30460127,30463314,+
Tmem209,ENSMUSG00000029782,6,30479052,30509782,-
Ssmem1,ENSMUSG00000029784,6,30509848,30520253,+
Cpa2,ENSMUSG00000071553,6,30541581,30564475,+
Cpa4,ENSMUSG00000039070,6,30568368,30592417,+
Gm13781,ENSMUSG00000086854,6,30573152,30576034,-
Cpa5,ENSMUSG00000029788,6,30611009,30631744,+
Cpa1,ENSMUSG00000054446,6,30639217,30645362,+
Cep41,ENSMUSG00000029790,6,30653456,30693748,-
Gm13782,ENSMUSG00000086542,6,30673943,30682265,+
Mest,ENSMUSG00000051855,6,30723546,30748464,+
Gm44296,ENSMUSG00000107825,6,30735028,30735923,-
Mir335,ENSMUSG00000065501,6,30741298,30741395,+
Copg2,ENSMUSG00000025607,6,30747553,30873729,-
4930412F09Rik,ENSMUSG00000085321,6,30873834,30920405,+
Tsga13,ENSMUSG00000039032,6,30873916,30892508,-
Klf14,ENSMUSG00000073209,6,30932958,30936013,-
Mir29a,ENSMUSG00000065610,6,31039595,31039682,-
Mir29b-1,ENSMUSG00000065604,6,31039958,31040028,-
Gm27019,ENSMUSG00000097998,6,31040027,31040430,-
Lncpint,ENSMUSG00000044471,6,31059500,31197423,-
Gm13833,ENSMUSG00000087312,6,31079781,31081581,+
2210408F21Rik,ENSMUSG00000087380,6,31197244,31346635,+
Gm14532,ENSMUSG00000086931,6,31333678,31349304,+
Mkln1os,ENSMUSG00000086212,6,31342878,31375708,-
Gm13844,ENSMUSG00000086855,6,31349830,31360812,+
Mkln1,ENSMUSG00000025609,6,31375670,31493746,+
Podxl,ENSMUSG00000025608,6,31496423,31540916,-
Gm6117,ENSMUSG00000086732,6,31551902,31553658,+
Gm43154,ENSMUSG00000086804,6,31582125,31774988,+
Gm13848,ENSMUSG00000084973,6,31635108,31643066,-
Gm43293,ENSMUSG00000107010,6,31679180,31683925,-
Gm13849,ENSMUSG00000087379,6,31763610,31899205,+
1700012A03Rik,ENSMUSG00000029766,6,32027181,32035856,+
Gm13850,ENSMUSG00000085616,6,32089078,32090161,+
Plxna4,ENSMUSG00000029765,6,32121203,32565127,-
Plxna4os3,ENSMUSG00000086720,6,32280764,32293549,+
Plxna4os2,ENSMUSG00000086675,6,32428105,32431685,+
Plxna4os1,ENSMUSG00000086763,6,32488008,32492511,+
BC049739,ENSMUSG00000106873,6,32728564,32729223,-
Chchd3,ENSMUSG00000053768,6,32767911,33037195,-
Gm14540,ENSMUSG00000085847,6,33015403,33020157,+
Gm22321,ENSMUSG00000087777,6,33065581,33065684,-
Exoc4,ENSMUSG00000029763,6,33226020,33950914,+
Gm13853,ENSMUSG00000087441,6,33961924,33969346,-
Lrguk,ENSMUSG00000056215,6,34006379,34110969,+
Gm13856,ENSMUSG00000087356,6,34128864,34151170,+
Slc35b4,ENSMUSG00000018999,6,34130315,34154046,-
Gm13855,ENSMUSG00000087613,6,34156167,34163327,+
Gm14546,ENSMUSG00000086762,6,34267200,34301184,+
Akr1b3,ENSMUSG00000001642,6,34279369,34294413,-
Akr1b8,ENSMUSG00000029762,6,34331054,34345398,+
Akr1b10,ENSMUSG00000061758,6,34361153,34373885,+
Akr1b7,ENSMUSG00000052131,6,34389269,34400077,+
Bpgm,ENSMUSG00000038871,6,34453142,34482548,+
Gm13860,ENSMUSG00000085187,6,34510488,34518322,+
Cald1,ENSMUSG00000029761,6,34575435,34752408,+
Gm13861,ENSMUSG00000085382,6,34628289,34630829,-
Npn2,ENSMUSG00000060411,6,34703607,34703841,-
Gm14547,ENSMUSG00000086834,6,34704156,34712324,-
Agbl3,ENSMUSG00000038836,6,34757367,34836394,+
Tmem140,ENSMUSG00000057137,6,34840081,34851881,+
Cyren,ENSMUSG00000046806,6,34848706,34854995,-
Wdr91,ENSMUSG00000058486,6,34857361,34887811,-
Stra8,ENSMUSG00000029848,6,34897098,34916279,+
Slc23a4,ENSMUSG00000029847,6,34922213,34965339,-
Cnot4,ENSMUSG00000038784,6,34999000,35110659,-
Nup205,ENSMUSG00000038759,6,35154356,35224531,+
Gm23435,ENSMUSG00000087808,6,35220530,35220685,+
1810058I24Rik,ENSMUSG00000073155,6,35229589,35240431,+
Slc13a4,ENSMUSG00000029843,6,35244892,35285066,-
Fam180a,ENSMUSG00000047420,6,35289603,35303076,-
1700065J11Rik,ENSMUSG00000107341,6,35307781,35313760,+
Mtpn,ENSMUSG00000029840,6,35485841,35516823,-
Gm55910,ENSMUSG00002075316,6,35501478,35501573,-
Gm42931,ENSMUSG00000107110,6,35588024,35592604,-
Gm23273,ENSMUSG00000077246,6,35952265,35952399,+
9330158H04Rik,ENSMUSG00000073154,6,36186555,36367126,-
Chrm2,ENSMUSG00000045613,6,36365019,36505349,+
Mir490,ENSMUSG00000070075,6,36398677,36398760,+
Gm55911,ENSMUSG00002075886,6,36676332,36676478,+
Ptn,ENSMUSG00000029838,6,36691864,36787155,-
Dgki,ENSMUSG00000038665,6,36822957,37277119,-
1700111E14Rik,ENSMUSG00000029837,6,36913983,36962719,+
Creb3l2,ENSMUSG00000038648,6,37304190,37419081,-
Akr1d1,ENSMUSG00000038641,6,37507108,37545750,+
Trim24,ENSMUSG00000029833,6,37847746,37943231,+
Svopl,ENSMUSG00000029830,6,37960674,38023931,-
Atp6v0a4,ENSMUSG00000038600,6,38025418,38101521,-
Tmem213,ENSMUSG00000029829,6,38086190,38092744,+
Gm23231,ENSMUSG00000087924,6,38095318,38095421,+
D630045J12Rik,ENSMUSG00000063455,6,38100109,38230944,-
Zc3hav1l,ENSMUSG00000047749,6,38264331,38276194,-
Zc3hav1,ENSMUSG00000029826,6,38282221,38331538,-
Ttc26,ENSMUSG00000056832,6,38358404,38404582,+
Ubn2,ENSMUSG00000038538,6,38410885,38501760,+
Mir7670,ENSMUSG00000098285,6,38484260,38484328,+
Fmc1,ENSMUSG00000019689,6,38510437,38516384,+
Luc7l2,ENSMUSG00000029823,6,38528269,38586405,+
Klrg2,ENSMUSG00000071537,6,38602628,38614177,-
Clec2l,ENSMUSG00000079598,6,38640002,38657800,+
Hipk2,ENSMUSG00000061436,6,38671325,38853099,-
Tbxas1,ENSMUSG00000029925,6,38852338,39061519,+
Gm42962,ENSMUSG00000106737,6,38894032,38961259,-
Gm23010,ENSMUSG00000077339,6,38990600,38990725,+
1700025N23Rik,ENSMUSG00000100121,6,39040812,39044532,-
Parp12,ENSMUSG00000038507,6,39063344,39095283,-
4930599N23Rik,ENSMUSG00000073144,6,39095318,39125249,+
Kdm7a,ENSMUSG00000042599,6,39113557,39183723,-
Gm49041,ENSMUSG00000115026,6,39184002,39184545,+
Gm43479,ENSMUSG00000107365,6,39217048,39219475,+
Gm26008,ENSMUSG00000089422,6,39242778,39242876,-
Slc37a3,ENSMUSG00000029924,6,39311707,39354609,-
Rab19,ENSMUSG00000029923,6,39358109,39367314,+
Mkrn1,ENSMUSG00000029922,6,39374738,39397396,-
Gm10244,ENSMUSG00000068601,6,39396821,39398228,+
Gm25402,ENSMUSG00000064900,6,39399223,39399353,-
Dennd2a,ENSMUSG00000038456,6,39439312,39534801,-
8030453O22Rik,ENSMUSG00000085058,6,39504447,39521420,+
Adck2,ENSMUSG00000046947,6,39550807,39565703,+
Gm16272,ENSMUSG00000086582,6,39561026,39569718,-
Gm42420,ENSMUSG00000107071,6,39562687,39573529,+
Ndufb2,ENSMUSG00000002416,6,39569508,39580316,+
Braf,ENSMUSG00000002413,6,39580171,39702397,-
Mrps33,ENSMUSG00000029918,6,39778738,39787922,-
Tmem178b,ENSMUSG00000057716,6,39848395,40232084,+
Gm26833,ENSMUSG00000097406,6,39848466,39848905,-
Gm26638,ENSMUSG00000097563,6,40095713,40106411,+
Gm26807,ENSMUSG00000097484,6,40180232,40186193,-
Agk,ENSMUSG00000029916,6,40302106,40373696,+
Dennd11,ENSMUSG00000037172,6,40378309,40413069,-
Wee2,ENSMUSG00000037159,6,40416022,40443747,+
Ssbp1,ENSMUSG00000029911,6,40448286,40461634,+
Tas2r137,ENSMUSG00000052850,6,40468167,40469239,+
Tas2r108,ENSMUSG00000037140,6,40470463,40471475,+
Prss37,ENSMUSG00000029909,6,40491758,40496442,-
Or9a7,ENSMUSG00000068259,6,40519105,40531984,-
Or9a4,ENSMUSG00000045514,6,40546421,40551277,+
Clec5a,ENSMUSG00000029915,6,40551828,40562755,-
Tas2r138,ENSMUSG00000058250,6,40589249,40590244,-
Mgam,ENSMUSG00000068587,6,40605765,40746057,+
Mgam2-ps,ENSMUSG00000102802,6,40755645,40845098,+
Moxd2,ENSMUSG00000029885,6,40855728,40864428,-
Trbv1,ENSMUSG00000076461,6,40868163,40868819,+
Prss58,ENSMUSG00000051936,6,40872204,40877321,-
Prss59,ENSMUSG00000029883,6,40897371,40917491,-
Gm29588,ENSMUSG00000101629,6,40927158,40927455,+
1810009J06Rik,ENSMUSG00000094808,6,40941688,40945369,+
Gm2663,ENSMUSG00000096525,6,40972764,40976413,-
2210010C04Rik,ENSMUSG00000029882,6,41007202,41012443,-
Trbv2,ENSMUSG00000076462,6,41024274,41024929,+
Trbv3,ENSMUSG00000076463,6,41025224,41025762,+
5830405F06Rik,ENSMUSG00000103586,6,41032817,41040036,+
Trbv4,ENSMUSG00000107486,6,41036328,41036820,+
Trbv5,ENSMUSG00000076465,6,41039266,41039737,+
Gm49885,ENSMUSG00000103833,6,41058521,41068917,+
Trbv12-1,ENSMUSG00000095574,6,41090484,41091001,+
Trbv13-1,ENSMUSG00000076467,6,41092941,41093402,+
Trbv12-2,ENSMUSG00000094525,6,41095785,41096298,+
Trbv13-2,ENSMUSG00000076469,6,41098330,41098766,+
Trbv13-3,ENSMUSG00000076470,6,41107081,41107519,+
Trbv14,ENSMUSG00000076471,6,41112079,41112550,+
Trbv15,ENSMUSG00000076472,6,41118122,41118592,+
Trbv16,ENSMUSG00000076473,6,41128674,41129164,+
Trbv17,ENSMUSG00000076474,6,41139996,41140490,+
Trbv19,ENSMUSG00000076475,6,41155309,41155982,+
Trbv20,ENSMUSG00000076476,6,41165207,41165911,+
Trbv21,ENSMUSG00000076477,6,41179484,41179978,+
Trbv23,ENSMUSG00000076478,6,41193007,41193460,+
Trbv26,ENSMUSG00000076479,6,41204439,41204927,+
Trbv29,ENSMUSG00000076480,6,41248328,41248815,+
Trbv30,ENSMUSG00000076481,6,41258310,41258924,+
Try4,ENSMUSG00000054106,6,41279203,41282466,+
Try5,ENSMUSG00000036938,6,41288167,41293775,-
Try10,ENSMUSG00000071521,6,41331039,41334848,+
Prss3,ENSMUSG00000071519,6,41350748,41354612,-
Gm5771,ENSMUSG00000058119,6,41369290,41374164,+
Gm10334,ENSMUSG00000071517,6,41419150,41423079,-
Prss1,ENSMUSG00000062751,6,41435866,41440720,+
Prss2,ENSMUSG00000057163,6,41498721,41502013,+
Trbd1,ENSMUSG00000095668,6,41510135,41510146,+
Trbj1-1,ENSMUSG00000076483,6,41510798,41510845,+
Trbj1-2,ENSMUSG00000076484,6,41510935,41510982,+
Trbj1-3,ENSMUSG00000076485,6,41511257,41511310,+
Trbj1-4,ENSMUSG00000076486,6,41511745,41511795,+
Trbj1-5,ENSMUSG00000076487,6,41512018,41512067,+
Trbj1-6,ENSMUSG00000076488,6,41512488,41512540,+
Trbj1-7,ENSMUSG00000076489,6,41512576,41512621,+
Trbc1,ENSMUSG00000076490,6,41515152,41516815,+
Trbd2,ENSMUSG00000094569,6,41519097,41519110,+
Trbj2-1,ENSMUSG00000076492,6,41519688,41519737,+
Trbj2-2,ENSMUSG00000076493,6,41519891,41519941,+
Trbj2-3,ENSMUSG00000076494,6,41520157,41520205,+
Trbj2-4,ENSMUSG00000076495,6,41520296,41520344,+
Trbj2-5,ENSMUSG00000076496,6,41520387,41520435,+
Trbj2-7,ENSMUSG00000076497,6,41520744,41520790,+
Trbc2,ENSMUSG00000076498,6,41523664,41525286,+
Trbv31,ENSMUSG00000076499,6,41534625,41535386,-
Gm27549,ENSMUSG00000098970,6,41579178,41579239,-
Ephb6,ENSMUSG00000029869,6,41582416,41597443,+
Trpv6,ENSMUSG00000029868,6,41597558,41613339,-
Trpv5,ENSMUSG00000036899,6,41629107,41657703,-
Llcfc1,ENSMUSG00000029867,6,41661365,41662651,+
Kel,ENSMUSG00000029866,6,41663264,41681273,-
Or9a2,ENSMUSG00000045479,6,41745704,41752111,-
Pip,ENSMUSG00000058499,6,41824469,41828999,+
Sval2,ENSMUSG00000014104,6,41829923,41841347,+
Sval1,ENSMUSG00000029865,6,41928564,41933032,+
Sval3,ENSMUSG00000062833,6,41945074,41950024,+
Sva,ENSMUSG00000023289,6,42015328,42019785,+
Tas2r139,ENSMUSG00000047102,6,42117870,42118829,+
Tas2r144,ENSMUSG00000051917,6,42192262,42193221,+
Gstk1,ENSMUSG00000029864,6,42222869,42227381,+
Tmem139,ENSMUSG00000071506,6,42238893,42241489,+
Casp2,ENSMUSG00000029863,6,42241919,42259442,+
Gm54541,ENSMUSG00002075822,6,42252584,42252661,+
Clcn1,ENSMUSG00000029862,6,42263619,42292690,+
Fam131b,ENSMUSG00000029861,6,42292246,42301577,-
Gm44284,ENSMUSG00000108033,6,42305647,42327796,-
Gm24611,ENSMUSG00002076678,6,42314611,42314717,-
Zyx,ENSMUSG00000029860,6,42326564,42337147,+
Epha1,ENSMUSG00000029859,6,42335421,42350202,-
2010310C07Rik,ENSMUSG00000101268,6,42347605,42358149,+
Tas2r143,ENSMUSG00000046652,6,42377172,42378053,+
Tas2r135,ENSMUSG00000056203,6,42382368,42383460,+
Tas2r126,ENSMUSG00000048284,6,42411469,42412398,+
Or2r11,ENSMUSG00000068574,6,42436913,42442130,-
Or2r3,ENSMUSG00000091983,6,42444949,42453269,-
Or2r2,ENSMUSG00000090631,6,42463097,42464148,-
Or10ac1,ENSMUSG00000071494,6,42512598,42524521,-
Tcaf3,ENSMUSG00000018656,6,42561800,42574626,-
Tcaf2,ENSMUSG00000029851,6,42599950,42622188,-
Tcaf1,ENSMUSG00000036667,6,42644936,42687022,-
Or2f1,ENSMUSG00000095831,6,42716305,42723897,+
Or2f1b,ENSMUSG00000095236,6,42733338,42740165,+
Gm22363,ENSMUSG00000065034,6,42752507,42752614,-
Or2f2,ENSMUSG00000094192,6,42762027,42768553,+
Or13m2-ps1,ENSMUSG00000108058,6,42777677,42778612,+
Or2q1,ENSMUSG00000054431,6,42788873,42796015,+
Gm54599,ENSMUSG00002075492,6,42809713,42809818,+
Or6b1,ENSMUSG00000049168,6,42811318,42816450,+
