gene_symbol,ensembl_id,chr,start,end,strand
CFLAR,ENSG00000003402,2,201116154,201176687,+
CFLAR-AS1,ENSG00000226312,2,201140278,201157823,-
RNU7-45P,ENSG00000238829,2,201141904,201141966,+
CASP10,ENSG00000003400,2,201182693,201229428,+
CASP8,ENSG00000064012,2,201233443,201361836,+
FLACC1,ENSG00000155749,2,201288271,201357398,-
TRAK2,ENSG00000115993,2,201377207,201453449,-
STRADB,ENSG00000082146,2,201387858,201480850,+
C2CD6,ENSG00000155754,2,201487421,201619178,-
TMEM237,ENSG00000155755,2,201620184,201643570,-
MPP4,ENSG00000082126,2,201644870,201698694,-
RNU6-651P,ENSG00000222972,2,201646716,201646820,+
ALS2,ENSG00000003393,2,201700267,201782112,-
CDK15,ENSG00000138395,2,201790461,201895550,+
RNU6-440P,ENSG00000212184,2,201927439,201927543,+
FZD7,ENSG00000155760,2,202033855,202038441,+
KIAA2012-AS1,ENSG00000222035,2,202038425,202117062,-
KIAA2012,ENSG00000182329,2,202073255,202205188,+
SUMO1,ENSG00000116030,2,202206182,202238599,-
NOP58,ENSG00000055044,2,202265725,202303666,+
SNORD70,ENSG00000212534,2,202276431,202276518,+
SNORD70B,ENSG00000212309,2,202278108,202278192,+
SNORD11B,ENSG00000271852,2,202291332,202291421,+
SNORD11,ENSG00000238317,2,202293051,202293134,+
BMPR2,ENSG00000204217,2,202376327,202567751,+
FAM117B,ENSG00000138439,2,202634969,202769757,+
ICA1L,ENSG00000163596,2,202773150,202872061,-
WDR12,ENSG00000138442,2,202874261,203014798,-
CARF,ENSG00000138380,2,202912214,202988263,+
NBEAL1,ENSG00000144426,2,203014608,203226378,+
CYP20A1,ENSG00000119004,2,203238952,203306026,+
ABI2,ENSG00000138443,2,203328252,203447728,+
RAPH1,ENSG00000173166,2,203394345,203535451,-
CD28,ENSG00000178562,2,203706517,203739756,+
RNU6-474P,ENSG00000206970,2,203782037,203782143,+
CTLA4,ENSG00000163599,2,203853888,203873965,+
ICOS,ENSG00000163600,2,203936763,203961577,+
PARD3B,ENSG00000116117,2,204545475,205620162,+
NRP2,ENSG00000118257,2,205681990,205798133,+
NRP2-AS1,ENSG00000225216,2,205756469,205764006,-
INO80D,ENSG00000114933,2,205993721,206086303,-
INO80D-AS1,ENSG00000227946,2,206084551,206100326,+
NDUFS1,ENSG00000023228,2,206114817,206159522,-
EEF1B2,ENSG00000114942,2,206159585,206162932,+
SNORD51,ENSG00000207047,2,206161878,206161957,+
SNORA41,ENSG00000207406,2,206162228,206162359,+
CMKLR2,ENSG00000183671,2,206175316,206218047,-
CMKLR2-AS,ENSG00000279220,2,206203543,206266251,+
ZDBF2,ENSG00000204186,2,206274657,206314437,+
ADAM23,ENSG00000114948,2,206443498,206621301,+
LINC03097,ENSG00000231653,2,206640073,206641282,+
FAM237A,ENSG00000235118,2,206642417,206649365,+
DYTN,ENSG00000232125,2,206651621,206721570,-
MDH1B,ENSG00000138400,2,206737763,206765328,-
FASTKD2,ENSG00000118246,2,206765357,206796189,+
MIR3130-1,ENSG00000283469,2,206783234,206783308,-
MIR3130-2,ENSG00000263468,2,206783234,206783308,+
CPO,ENSG00000144410,2,206939518,206969474,+
KLF7,ENSG00000118263,2,207074137,207173856,-
MIR2355,ENSG00000253008,2,207109987,207110073,-
KLF7-IT1,ENSG00000237892,2,207120884,207122044,-
MYOSLID,ENSG00000229647,2,207165961,207253323,+
MIR7845,ENSG00000277590,2,207166400,207166498,+
MYOSLID-AS1,ENSG00000223725,2,207186401,207529820,-
LINC01802,ENSG00000225064,2,207251438,207271064,+
MIR1302-4,ENSG00000221628,2,207269275,207269424,-
CREB1,ENSG00000118260,2,207529737,207605988,+
METTL21A,ENSG00000144401,2,207580631,207626256,-
LINC01857,ENSG00000224137,2,207662371,207679122,+
RNU6-664P,ENSG00000199251,2,207680533,207680639,-
CCNYL1,ENSG00000163249,2,207711524,207761839,+
MIR4775,ENSG00000284079,2,207754807,207754881,+
FZD5,ENSG00000163251,2,207762598,207769914,-
PLEKHM3,ENSG00000178385,2,207821288,208025846,-
RNU6-360P,ENSG00000212246,2,208019638,208019741,-
CRYGD,ENSG00000118231,2,208121607,208124524,-
CRYGC,ENSG00000163254,2,208128137,208129828,-
CRYGB,ENSG00000182187,2,208142573,208146158,-
CRYGA,ENSG00000168582,2,208160740,208163589,-
C2orf80,ENSG00000188674,2,208165343,208190245,-
IDH1,ENSG00000138413,2,208236224,208266095,-
IDH1-AS1,ENSG00000231908,2,208254173,208256233,+
PIKFYVE,ENSG00000115020,2,208266234,208358755,+
PTH2R,ENSG00000144407,2,208359714,208854503,+
MAP2,ENSG00000078018,2,209423988,209734235,+
UNC80,ENSG00000144406,2,209771569,209999300,+
RPE,ENSG00000197713,2,210002565,210022262,+
KANSL1L,ENSG00000144445,2,210021421,210172182,-
KANSL1L-AS1,ENSG00000229127,2,210030572,210064356,+
ACADL,ENSG00000115361,2,210187126,210225447,-
MYL1,ENSG00000168530,2,210290150,210315174,-
LANCL1-AS1,ENSG00000234281,2,210324662,210469246,+
LANCL1,ENSG00000115365,2,210427131,210477652,-
CPS1,ENSG00000021826,2,210477682,210679107,+
CPS1-IT1,ENSG00000280837,2,210617571,210619876,+
ERBB4,ENSG00000178568,2,211375717,212538841,-
MIR548F2,ENSG00000221782,2,212426263,212426360,-
LINC01878,ENSG00000234308,2,212795300,212819264,+
MIR4776-2,ENSG00000283637,2,212926257,212926336,-
MIR4776-1,ENSG00000266354,2,212926257,212926336,+
IKZF2,ENSG00000030419,2,212999691,213152427,-
LINC01953,ENSG00000236193,2,213155804,213167724,-
SPAG16-DT,ENSG00000196096,2,213266833,213284543,-
SPAG16,ENSG00000144451,2,213284389,214410501,+
MIR4438,ENSG00000265734,2,213758067,213758159,+
VWC2L,ENSG00000174453,2,214411054,214578976,+
VWC2L-IT1,ENSG00000224257,2,214510196,214536890,+
BARD1,ENSG00000138376,2,214725646,214809707,-
SNHG31,ENSG00000229267,2,214809470,214963622,+
SNORA70I,ENSG00000207274,2,214846947,214847081,+
ABCA12,ENSG00000144452,2,214931542,215138626,-
LINC02862,ENSG00000237571,2,215274893,215277947,+
ATIC,ENSG00000138363,2,215311956,215349773,+
FN1,ENSG00000115414,2,215360440,215436120,-
FN1-DT,ENSG00000230695,2,215435614,215437707,+
LINC00607,ENSG00000235770,2,215611563,215925887,-
LINC01614,ENSG00000230838,2,215713623,215720947,+
MREG,ENSG00000118242,2,215942584,216034096,-
PECR,ENSG00000115425,2,215996329,216082955,-
TMEM169,ENSG00000163449,2,216081866,216102783,+
XRCC5,ENSG00000079246,2,216107464,216206303,+
LINC01963,ENSG00000260804,2,216217045,216246041,+
MARCHF4,ENSG00000144583,2,216257865,216372483,-
MARCHF4-AS1,ENSG00000233581,2,216303325,216321737,+
SMARCAL1-AS1,ENSG00000235042,2,216385021,216412699,-
SMARCAL1,ENSG00000138375,2,216412383,216483056,+
RPL37A-DT,ENSG00000232485,2,216479030,216499047,-
RPL37A,ENSG00000197756,2,216498797,216579180,+
LINC01280,ENSG00000224391,2,216558195,216606938,-
IGFBP2,ENSG00000115457,2,216632828,216664441,+
IGFBP5,ENSG00000115461,2,216672105,216695549,-
TESHL,ENSG00000223874,2,216694404,217336120,+
TNP1,ENSG00000118245,2,216859458,216860064,-
DIRC3,ENSG00000231672,2,217284019,217756656,-
TNS1,ENSG00000079308,2,217799588,218033982,-
MIR6809,ENSG00000275458,2,217900513,217900628,-
TNS1-AS1,ENSG00000223923,2,217978372,217993776,+
RUFY4,ENSG00000188282,2,218034960,218090584,+
CXCR2,ENSG00000180871,2,218125289,218137251,+
CXCR1,ENSG00000163464,2,218162841,218166962,-
ARPC2,ENSG00000163466,2,218216630,218254356,+
GPBAR1,ENSG00000179921,2,218259496,218263861,+
AAMP,ENSG00000127837,2,218264125,218270178,-
PNKD,ENSG00000127838,2,218269651,218346793,+
TMBIM1,ENSG00000135926,2,218274194,218292586,-
MIR6513,ENSG00000284173,2,218280125,218280188,-
CATIP-AS2,ENSG00000237281,2,218326247,218358002,-
MIR6810,ENSG00000278524,2,218341911,218341980,+
CATIP,ENSG00000158428,2,218356857,218369962,+
CATIP-AS1,ENSG00000225062,2,218366661,218369099,-
SLC11A1,ENSG00000018280,2,218382029,218396894,+
CTDSP1,ENSG00000144579,2,218397136,218405942,+
MIR26B,ENSG00000199121,2,218402646,218402722,+
VIL1,ENSG00000127831,2,218419083,218453295,+
USP37,ENSG00000135913,2,218450251,218568768,-
CNOT9,ENSG00000144580,2,218568580,218597080,+
RNU6-136P,ENSG00000207393,2,218589214,218589320,-
PLCD4,ENSG00000115556,2,218607855,218637186,+
ZNF142,ENSG00000115568,2,218633329,218659655,-
BCS1L,ENSG00000074582,2,218658764,218663466,+
RNF25,ENSG00000163481,2,218663866,218672006,-
STK36,ENSG00000163482,2,218672052,218702717,+
TTLL4,ENSG00000135912,2,218710809,218755416,+
CYP27A1,ENSG00000135929,2,218781738,218815293,+
PRKAG3,ENSG00000115592,2,218819050,218832086,-
MIR9500,ENSG00000283639,2,218823090,218823154,+
WNT6,ENSG00000115596,2,218859805,218874233,+
WNT10A,ENSG00000135925,2,218880852,218899581,+
CDK5R2-AS1,ENSG00000235024,2,218899739,218962135,-
RNU6-642P,ENSG00000200029,2,218916184,218916287,-
CDK5R2,ENSG00000171450,2,218959666,218962155,+
LINC00608,ENSG00000236445,2,218974299,218989940,+
FEV,ENSG00000163497,2,218981087,218985184,-
CRYBA2,ENSG00000163499,2,218990189,218994270,-
MIR375,ENSG00000198973,2,219001645,219001708,-
CFAP65,ENSG00000181378,2,219002846,219041527,-
IHH,ENSG00000163501,2,219054424,219060921,-
MIR3131,ENSG00000264755,2,219058688,219058750,-
NHEJ1,ENSG00000187736,2,219069355,219160869,-
SLC23A3,ENSG00000213901,2,219161465,219170095,-
CNPPD1,ENSG00000115649,2,219170704,219182664,-
RETREG2,ENSG00000144567,2,219176225,219185475,+
ZFAND2B,ENSG00000158552,2,219195237,219209651,+
ABCB6,ENSG00000115657,2,219209766,219219012,-
ATG9A,ENSG00000198925,2,219219380,219229717,-
ANKZF1,ENSG00000163516,2,219229769,219236679,+
GLB1L,ENSG00000163521,2,219236598,219245478,-
STK16,ENSG00000115661,2,219245455,219250339,+
TUBA4A,ENSG00000127824,2,219249710,219277902,-
TUBA4B,ENSG00000243910,2,219253243,219272197,+
DNAJB2,ENSG00000135924,2,219279342,219286898,+
PTPRN,ENSG00000054356,2,219289623,219309648,-
MIR153-1,ENSG00000207647,2,219294111,219294200,-
RESP18,ENSG00000182698,2,219327407,219335552,-
DNPEP,ENSG00000123992,2,219372029,219400022,-
DNPEP-AS1,ENSG00000229525,2,219388496,219403633,+
DES,ENSG00000175084,2,219417474,219426739,+
SPEG,ENSG00000072195,2,219434843,219493629,+
ASIC4-AS1,ENSG00000227432,2,219482073,219516877,-
SPEGNB,ENSG00000286095,2,219496131,219498287,+
GMPPA,ENSG00000144591,2,219498618,219513898,+
ASIC4,ENSG00000072182,2,219514170,219538772,+
CHPF,ENSG00000123989,2,219538949,219543818,-
TMEM198,ENSG00000188760,2,219543130,219550595,+
MIR3132,ENSG00000265252,2,219549073,219549147,-
OBSL1,ENSG00000124006,2,219550727,219571859,-
INHA,ENSG00000123999,2,219569162,219575711,+
STK11IP,ENSG00000144589,2,219595805,219616452,+
SLC4A3,ENSG00000114923,2,219627011,219641980,+
LINC02832,ENSG00000227308,2,219683549,219794542,+
LINC01803,ENSG00000228909,2,219903900,219904923,-
MIR4268,ENSG00000266518,2,219906502,219906565,-
EPHA4,ENSG00000116106,2,221418027,221574202,-
PAX3,ENSG00000135903,2,222199887,222298998,-
CCDC140,ENSG00000163081,2,222298147,222305217,+
RNF228,ENSG00000288658,2,222314148,222320155,-
CT75,ENSG00000291155,2,222318373,222353976,+
SGPP2,ENSG00000163082,2,222424511,222562621,+
RNU6-619P,ENSG00000202016,2,222498291,222498398,+
FARSB,ENSG00000116120,2,222566899,222656313,-
MOGAT1,ENSG00000124003,2,222671658,222709930,+
ACSL3,ENSG00000123983,2,222860942,222944639,+
ACSL3-AS1,ENSG00000234193,2,222917387,222919363,-
KCNE4,ENSG00000152049,2,223052190,223198399,+
SCG2,ENSG00000171951,2,223596940,223602361,-
AP1S3,ENSG00000152056,2,223667680,223838027,-
WDFY1,ENSG00000085449,2,223855716,223945357,-
MRPL44,ENSG00000135900,2,223957403,223969078,+
SERPINE2,ENSG00000135919,2,223975045,224039688,-
FAM124B,ENSG00000124019,2,224376821,224402107,-
CUL3,ENSG00000036257,2,224470150,224585397,-
CCDC195,ENSG00000283428,2,224703764,224742270,-
DOCK10,ENSG00000135905,2,224765090,225042468,-
MIR4439,ENSG00000263828,2,225010461,225010540,-
NYAP2,ENSG00000144460,2,225399710,225729887,+
MIR5702,ENSG00000263363,2,226658710,226658793,-
IRS1,ENSG00000169047,2,226731312,226799820,-
RHBDD1,ENSG00000144468,2,226835581,226999215,+
COL4A4,ENSG00000081052,2,227002714,227164453,-
COL4A3,ENSG00000169031,2,227164624,227314792,+
MFF-DT,ENSG00000236432,2,227221052,227325711,-
MFF,ENSG00000168958,2,227325151,227361188,+
TM4SF20,ENSG00000168955,2,227362038,227381995,-
SCYGR1,ENSG00000284629,2,227387683,227387949,-
MIR5703,ENSG00000284092,2,227472132,227472187,+
AGFG1,ENSG00000173744,2,227472134,227561217,+
SCYGR2,ENSG00000284643,2,227598893,227599255,+
SCYGR10,ENSG00000284622,2,227608784,227609101,+
SLC19A4P,ENSG00000290795,2,227610090,227642596,-
SCYGR3,ENSG00000284704,2,227614538,227614840,-
SCYGR4,ENSG00000284631,2,227617498,227617815,+
SCYGR5,ENSG00000284667,2,227666804,227667061,+
SLC19A3,ENSG00000135917,2,227683763,227718088,-
SCYGR6,ENSG00000284725,2,227724440,227724757,-
SCYGR7,ENSG00000284718,2,227728335,227728625,+
SCYGR8,ENSG00000284635,2,227745894,227746220,+
CCL20,ENSG00000115009,2,227805739,227817564,+
DAW1,ENSG00000123977,2,227870931,227924344,+
SPHKAP,ENSG00000153820,2,227979955,228181687,-
RNU6-624P,ENSG00000200281,2,228169743,228169849,+
LINC01807,ENSG00000232023,2,228475224,228841924,-
PID1,ENSG00000153823,2,228850526,229271867,-
DNER,ENSG00000187957,2,229357629,229714581,-
RNU7-9P,ENSG00000238782,2,229606238,229606299,+
TRIP12,ENSG00000153827,2,229763835,229923239,-
RNU6-613P,ENSG00000222344,2,229894346,229894453,+
FBXO36,ENSG00000153832,2,229922302,230013119,+
RNU6-964P,ENSG00000252333,2,229937814,229937882,-
FBXO36-IT1,ENSG00000231534,2,229942728,229945137,+
RNU6-1027P,ENSG00000206725,2,229973315,229973421,+
SLC16A14,ENSG00000163053,2,230034974,230068999,-
SP110,ENSG00000135899,2,230165186,230225729,-
SP140,ENSG00000079263,2,230203110,230316577,+
SP140L,ENSG00000185404,2,230326762,230403735,+
SP100,ENSG00000067066,2,230415942,230545606,+
RNU6-451P,ENSG00000199791,2,230587121,230587227,+
LINC01907,ENSG00000226125,2,230690065,230711470,-
CAB39,ENSG00000135932,2,230712822,230821076,+
RNU6-268P,ENSG00000201044,2,230752141,230752247,+
ITM2C,ENSG00000135916,2,230864639,230879248,+
GCSIR,ENSG00000232520,2,230886149,230904693,+
GPR55,ENSG00000135898,2,230907318,230961066,-
GPR55-AS1,ENSG00000230385,2,230908852,230929919,+
SPATA3-AS1,ENSG00000238062,2,230963274,230996057,-
SPATA3,ENSG00000173699,2,230990324,231025055,+
C2orf72,ENSG00000204128,2,231037342,231049719,+
PSMD1,ENSG00000173692,2,231056845,231173116,+
HTR2B,ENSG00000135914,2,231108230,231125080,-
RNU1-93P,ENSG00000201574,2,231133462,231133630,+
ARMC9,ENSG00000135931,2,231198546,231376848,+
MIR4777,ENSG00000263641,2,231362708,231362793,+
B3GNT7,ENSG00000156966,2,231395671,231408799,+
NCL,ENSG00000115053,2,231453531,231483641,-
SNORA75,ENSG00000206885,2,231455800,231455936,-
SNORD20,ENSG00000207280,2,231456444,231456523,-
SNORD82,ENSG00000202400,2,231460371,231460440,-
LINC00471,ENSG00000181798,2,231465513,231515851,-
RNU2-22P,ENSG00000223198,2,231501990,231502201,-
NMUR1,ENSG00000171596,2,231523187,231530445,-
TEX44,ENSG00000177673,2,231592864,231594276,+
PTMA,ENSG00000187514,2,231706895,231713552,+
MIR1244-1,ENSG00000284378,2,231713314,231713398,+
PDE6D,ENSG00000156973,2,231732354,231786272,-
COPS7B,ENSG00000144524,2,231781671,231809254,+
MIR1471,ENSG00000222246,2,231892242,231892298,-
NPPC,ENSG00000163273,2,231921809,231926396,-
DIS3L2,ENSG00000144535,2,231961245,232344350,+
MIR562,ENSG00000207626,2,232172653,232172747,+
ECEL1P2,ENSG00000224516,2,232370708,232387044,-
ALPP,ENSG00000163283,2,232378724,232382889,+
ALPG,ENSG00000163286,2,232406844,232410714,+
ALPI,ENSG00000163295,2,232456125,232460753,+
ECEL1,ENSG00000171551,2,232479825,232489045,-
PRSS56,ENSG00000237412,2,232520388,232525716,+
CHRND,ENSG00000135902,2,232525993,232536667,+
CHRNG,ENSG00000196811,2,232539692,232548115,+
TIGD1,ENSG00000221944,2,232543883,232550557,-
MIR5001,ENSG00000284407,2,232550474,232550573,-
EIF4E2,ENSG00000135930,2,232550659,232583644,+
EFHD1,ENSG00000115468,2,232606057,232682781,+
GIGYF2,ENSG00000204120,2,232697259,232860605,+
KCNJ13,ENSG00000115474,2,232765802,232776565,-
RNU6-107P,ENSG00000252452,2,232782665,232782766,+
SNORC,ENSG00000182600,2,232857270,232878708,+
NGEF,ENSG00000066248,2,232878686,233013263,-
NEU2,ENSG00000115488,2,233023032,233042480,+
INPP5D,ENSG00000168918,2,233059967,233207903,+
ATG16L1,ENSG00000085978,2,233210051,233295674,+
SAG,ENSG00000130561,2,233307816,233347055,+
DGKD,ENSG00000077044,2,233354484,233472104,+
USP40,ENSG00000085982,2,233475526,233566782,-
UGT1A8,ENSG00000242366,2,233617633,233773300,+
UGT1A10,ENSG00000242515,2,233636448,233773300,+
UGT1A9,ENSG00000241119,2,233671898,233773300,+
UGT1A7,ENSG00000244122,2,233681901,233773300,+
UGT1A6,ENSG00000167165,2,233691607,233773300,+
UGT1A5,ENSG00000288705,2,233712907,233773300,+
UGT1A4,ENSG00000244474,2,233718736,233773300,+
UGT1A3,ENSG00000288702,2,233729042,233773300,+
UGT1A1,ENSG00000241635,2,233760270,233773300,+
MROH2A,ENSG00000185038,2,233775679,233833423,+
HJURP,ENSG00000123485,2,233833416,233854566,-
MSL3B,ENSG00000293137,2,233864663,233868386,-
TRPM8,ENSG00000144481,2,233917373,234019522,+
SPP2,ENSG00000072080,2,234050617,234079344,+
LINC01891,ENSG00000231682,2,234444590,234454710,-
ARL4C,ENSG00000188042,2,234493041,234497081,-
LINC01173,ENSG00000280744,2,234682333,234723480,+
SH3BP4,ENSG00000130147,2,234952017,235055714,+
AGAP1,ENSG00000157985,2,235494043,236131793,+
AGAP1-IT1,ENSG00000235529,2,235505539,235507571,+
RNU7-127P,ENSG00000238812,2,236037250,236037311,+
GBX2-AS1,ENSG00000233611,2,236163968,236431663,+
GBX2,ENSG00000168505,2,236165236,236168386,-
ASB18,ENSG00000182177,2,236193459,236264409,-
RNU1-31P,ENSG00000200745,2,236210373,236210548,-
IQCA1,ENSG00000132321,2,236324147,236507716,-
IQCA1-AS1,ENSG00000232893,2,236391074,236392388,+
ACKR3,ENSG00000144476,2,236567692,236582358,+
COPS8-DT,ENSG00000227252,2,236910771,237085841,-
RNU6-1051P,ENSG00000202341,2,237015204,237015305,-
COPS8,ENSG00000198612,2,237085882,237100474,+
COL6A3,ENSG00000163359,2,237324003,237414405,-
MLPH,ENSG00000115648,2,237485428,237555322,+
MIR6811,ENSG00000277842,2,237510931,237510988,+
PRLH,ENSG00000071677,2,237559555,237567288,+
RNU6-1140P,ENSG00000222449,2,237563165,237563270,+
RAB17,ENSG00000124839,2,237574322,237601623,-
RAB17-DT,ENSG00000234949,2,237590829,237595985,+
LRRFIP1,ENSG00000124831,2,237627554,237813682,+
RBM44,ENSG00000177483,2,237798389,237842808,+
RAMP1,ENSG00000132329,2,237858893,237912111,+
UBE2F,ENSG00000184182,2,237966827,238045486,+
UBE2F-SCLY,ENSG00000258984,2,237967014,238099412,+
RNU6-1333P,ENSG00000251971,2,238028971,238029063,-
SCLY,ENSG00000132330,2,238060924,238099413,+
ESPNL,ENSG00000144488,2,238100340,238133287,+
KLHL30,ENSG00000168427,2,238138668,238152947,+
KLHL30-AS1,ENSG00000279484,2,238152889,238169985,-
ERFE,ENSG00000178752,2,238158970,238168900,+
ILKAP,ENSG00000132323,2,238170400,238203756,-
LINC02610,ENSG00000186235,2,238224290,238231738,-
HES6,ENSG00000144485,2,238238267,238240662,-
PER2,ENSG00000132326,2,238244044,238290102,-
TRAF3IP1,ENSG00000204104,2,238320441,238402114,+
RNU6-234P,ENSG00000202099,2,238412642,238412745,+
ASB1,ENSG00000065802,2,238426742,238452250,+
LINC01107,ENSG00000225493,2,238498678,238555054,-
LINC01937,ENSG00000234279,2,238554538,238741762,+
TWIST2,ENSG00000233608,2,238848032,238910534,+
LINC01940,ENSG00000227744,2,238919302,238926269,-
HDAC4,ENSG00000068024,2,239048168,239401661,-
MIR4440,ENSG00000266109,2,239068817,239068914,-
MIR4441,ENSG00000264810,2,239085827,239085926,-
HDAC4-AS2,ENSG00000287405,2,239194118,239197654,+
MIR4269,ENSG00000265215,2,239305462,239305545,+
MIR2467,ENSG00000264292,2,239351724,239351804,-
HDAC4-AS1,ENSG00000222020,2,239401132,239402657,+
LINC02991,ENSG00000196758,2,239578301,239586094,+
NDUFA10,ENSG00000130414,2,239892450,240025743,-
MIR4786,ENSG00000264279,2,239943015,239943094,-
OR6B2,ENSG00000182083,2,240029491,240030429,-
OR6B3,ENSG00000178586,2,240044571,240053807,-
COPS9,ENSG00000172428,2,240126563,240136807,-
OTOS,ENSG00000178602,2,240139026,240144562,-
GPC1,ENSG00000063660,2,240435636,240468076,+
GPC1-AS1,ENSG00000218416,2,240449315,240456760,-
MIR149,ENSG00000207611,2,240456001,240456089,+
ANKMY1,ENSG00000144504,2,240479422,240569209,-
DUSP28,ENSG00000188542,2,240560054,240565256,+
RNPEPL1,ENSG00000142327,2,240565804,240581372,+
CAPN10-DT,ENSG00000260942,2,240581277,240586699,-
CAPN10,ENSG00000142330,2,240586383,240617705,+
GPR35,ENSG00000178623,2,240605430,240633159,+
AQP12B,ENSG00000185176,2,240676418,240682906,-
AQP12A,ENSG00000184945,2,240691866,240698483,+
KIF1A,ENSG00000130294,2,240713761,240824320,-
AGXT,ENSG00000172482,2,240868543,240881531,+
MAB21L4,ENSG00000172478,2,240886048,240896893,-
CROCC2,ENSG00000226321,2,240906330,240993311,+
UICLM,ENSG00000233392,2,240954617,240967451,-
TANAR,ENSG00000223991,2,240981515,240986072,-
SNED1,ENSG00000162804,2,240998612,241095569,+
SNED1-AS1,ENSG00000225521,2,241015599,241064141,-
MTERF4,ENSG00000122085,2,241072169,241102332,-
PASK,ENSG00000115687,2,241106099,241150852,-
PPP1R7,ENSG00000115685,2,241149576,241183652,+
ANO7,ENSG00000146205,2,241188509,241225993,+
HDLBP,ENSG00000115677,2,241227264,241317061,-
SEPTIN2,ENSG00000168385,2,241314923,241354030,+
FARP2,ENSG00000006607,2,241356264,241494847,+
MIR3133,ENSG00000263752,2,241477905,241477982,+
STK25,ENSG00000115694,2,241492670,241509730,-
BOK-AS1,ENSG00000234235,2,241544401,241558977,-
BOK,ENSG00000176720,2,241551300,241574568,+
THAP4,ENSG00000176946,2,241584405,241637191,-
ATG4B,ENSG00000168397,2,241637213,241673857,+
DTYMK,ENSG00000168393,2,241675742,241686944,-
ING5,ENSG00000168395,2,241687085,241729481,+
D2HGDH,ENSG00000180902,2,241734596,241768816,+
GAL3ST2,ENSG00000154252,2,241776822,241804287,+
GAL3ST2-AS1,ENSG00000215023,2,241800916,241801907,-
NEU4,ENSG00000204099,2,241808982,241817415,+
PDCD1,ENSG00000188389,2,241849884,241858894,-
